videoId,playlist_id,brand,title,viewCount,likeCount,commentCount,publishedAt,duration_seconds
iLS87FYVsOE,PLlvsaB0FDEJE0IroL5TSJD75RK4cnxHgY,JEEP,Essai JEEP Cherokee 2020 Maroc,28542,218,20,2020-07-18 21:00:07+00:00,277
1o-yB0aqvZU,PLlvsaB0FDEJG0eoTrNpNKZXLLlXKiEmE-,PEUGEOT,PEUGEOT 308 facelift 2020 - les premières infos,59436,183,11,2020-07-18 20:01:00+00:00,324
Sjl9yjuYGrc,PLlvsaB0FDEJE0IroL5TSJD75RK4cnxHgY,TOYOTA,Essai TOYOTA Corolla Sport au Maroc,67134,462,34,2020-07-09 21:00:15+00:00,336
K0AhFGRtjqE,PLlvsaB0FDEJG0eoTrNpNKZXLLlXKiEmE-,VW,VW Tiguan 2021 - les premières infos,136626,415,21,2020-07-03 21:30:01+00:00,226
VscISbQN_7Y,PLlvsaB0FDEJG0eoTrNpNKZXLLlXKiEmE-,ŠKODA,La famille ŠKODA OCTAVIA au complet !,3567,25,2,2020-07-03 21:15:00+00:00,56
SgFAQNQOFY4,PLlvsaB0FDEJG0eoTrNpNKZXLLlXKiEmE-,HYUNDAI,HYUNDAI Azera 2020,3879,30,0,2020-07-03 21:00:06+00:00,95
JlxUYqjxGEE,PLlvsaB0FDEJG0eoTrNpNKZXLLlXKiEmE-,CITROËN,CITROËN C4 2021 - les premières infos,18724,54,7,2020-07-02 20:00:01+00:00,204
PCwYK1rjieo,PLlvsaB0FDEJG0eoTrNpNKZXLLlXKiEmE-,VW,VW Arteon 2021 - les premières infos,11430,50,1,2020-07-01 21:00:03+00:00,198
YhXctrquFYo,PLlvsaB0FDEJG0eoTrNpNKZXLLlXKiEmE-,AUDI,AUDI Q5 2021 - les premières infos,28069,75,6,2020-06-30 21:30:03+00:00,247
OiLiCCAdShM,PLlvsaB0FDEJG0eoTrNpNKZXLLlXKiEmE-,AUTRE / MULTI-MARQUES,BENTLEY Bentayga 2021 - le clip du reveal,2610,13,1,2020-06-30 19:45:00+00:00,69
UYP5t1v7nek,PLlvsaB0FDEJGqNWcPIvRM1Fex7rj7cyxz,ŠKODA,Nouvelle ŠKODA SCALA,14178,26,2,2020-06-27 19:15:00+00:00,31
3vxqQ35APoQ,PLlvsaB0FDEJGqNWcPIvRM1Fex7rj7cyxz,ŠKODA,Nouveau ŠKODA Kamiq,27138,25,3,2020-06-25 20:15:04+00:00,31
bgAyKpr5LWU,PLlvsaB0FDEJG0eoTrNpNKZXLLlXKiEmE-,OPEL,Nouvel OPEL Mokka-e 2021 - le clip officiel,9506,25,2,2020-06-24 16:15:01+00:00,40
dIz8xk1ktRs,OFF_PLAYLIST,KIA,Le Label KIA Occasion voit le jour au Maroc,5642,28,6,2020-06-23 20:00:07+00:00,40
jXOY2ZSK1kA,PLlvsaB0FDEJG0eoTrNpNKZXLLlXKiEmE-,HYUNDAI,HYUNDAI Santa Fe 2021 - les premières infos,17225,59,1,2020-06-23 20:00:07+00:00,232
IU2KHEdfejU,PLlvsaB0FDEJG0eoTrNpNKZXLLlXKiEmE-,CUPRA,CUPRA Ateca 2020,5465,16,2,2020-06-23 20:00:05+00:00,242
f3pPyVQ2A5c,PLlvsaB0FDEJG0eoTrNpNKZXLLlXKiEmE-,BMW,BMW Série 4 Coupé 2021 - les premières infos,11192,42,5,2020-06-19 21:00:09+00:00,207
QO-FFwzCOw0,PLlvsaB0FDEJG0eoTrNpNKZXLLlXKiEmE-,KIA,KIA Picanto 2020 - les premières infos,26732,125,6,2020-06-18 21:00:06+00:00,168
k3xBs1E_nmc,PLlvsaB0FDEJG0eoTrNpNKZXLLlXKiEmE-,BMW,BMW Série 5 2020 - les premières infos,18046,47,5,2020-06-17 21:15:00+00:00,193
roQYRiFEjss,PLlvsaB0FDEJG0eoTrNpNKZXLLlXKiEmE-,BMW,Nouvelle BMW M5,2976,35,3,2020-06-16 22:30:02+00:00,82
Z0W0Jr__hMc,PLlvsaB0FDEJG0eoTrNpNKZXLLlXKiEmE-,SEAT,SEAT Ateca 2020 - les premières infos,39676,143,6,2020-06-15 20:30:05+00:00,207
4Iu46JpvpGA,PLlvsaB0FDEJGqNWcPIvRM1Fex7rj7cyxz,OPEL,Essai de la nouvelle OPEL Corsa 2020 au Maroc,111284,999,145,2020-06-15 19:15:01+00:00,302
K_3N4mQPdu8,PLlvsaB0FDEJG0eoTrNpNKZXLLlXKiEmE-,AUTRE / MULTI-MARQUES,Mazda MX-30 2021 - le clip officiel,2850,8,1,2020-06-15 18:45:00+00:00,92
pkHP9xXh7MI,PLlvsaB0FDEJG0eoTrNpNKZXLLlXKiEmE-,KIA,KIA K5 2021 - le spot officiel,1750,23,1,2020-06-10 19:15:01+00:00,61
OSvzb1WFlyg,OFF_PLAYLIST,KIA,KIA Maroc inaugure la concession de Tanger,4418,26,3,2020-06-04 12:17:27+00:00,35
adX6qpV_nFc,PLlvsaB0FDEJG0eoTrNpNKZXLLlXKiEmE-,BMW,BMW Série 4 Coupé 2021 - le spot officiel,7572,11,1,2020-06-03 19:30:02+00:00,67
tFkZiKD1qww,PLlvsaB0FDEJG0eoTrNpNKZXLLlXKiEmE-,BMW,BMW Série 5 2020 facelift - le spot officiel,4355,15,0,2020-05-28 15:38:41+00:00,57
0sA0xjJ4Odk,PLlvsaB0FDEJG0eoTrNpNKZXLLlXKiEmE-,MINI,MINI Countryman - Facelift 2020,8363,13,4,2020-05-28 15:18:32+00:00,57
-DASajaX6wU,PLlvsaB0FDEJG0eoTrNpNKZXLLlXKiEmE-,BMW,BMW Série 6 Gran Turismo 2020 - THE 6,3153,22,0,2020-05-28 15:06:51+00:00,27
M-Cs3DwxMWQ,PLlvsaB0FDEJG0eoTrNpNKZXLLlXKiEmE-,PORSCHE,Nouvelle PORSCHE 911 Targa - le clip officiel,2067,11,0,2020-05-18 22:24:30+00:00,78
myyxC9-oeu8,PLlvsaB0FDEJG0eoTrNpNKZXLLlXKiEmE-,TOYOTA,Toyota Yaris Cross 2021,22162,19,1,2020-04-24 18:00:30+00:00,88
zdizNkBVWaI,PLlvsaB0FDEJG0eoTrNpNKZXLLlXKiEmE-,AUDI,AUDI A3 Sedan 2021 - le clip officiel,8564,28,0,2020-04-21 20:00:11+00:00,56
xl0xH3-zwGA,PLlvsaB0FDEJG0eoTrNpNKZXLLlXKiEmE-,HYUNDAI,HYUNDAI Elantra 2021 - le spot officiel,10782,28,1,2020-03-27 19:00:30+00:00,61
rlOO7fOzGvw,PLlvsaB0FDEJE0IroL5TSJD75RK4cnxHgY,PEUGEOT,Essai du nouveau PEUGEOT 2008 au Maroc,67406,447,62,2020-03-20 20:00:15+00:00,267
QHt6Hy_zXC8,PLlvsaB0FDEJE0IroL5TSJD75RK4cnxHgY,JAGUAR,Essai de la Jaguar XE 2020,25305,178,21,2020-03-19 23:11:01+00:00,241
JK6qjDSThkE,PLlvsaB0FDEJGqNWcPIvRM1Fex7rj7cyxz,AUDI,AUDI lance son nouveau Q7 au Maroc,14082,89,0,2020-03-18 20:30:01+00:00,244
ZC1VRtDS4zM,PLlvsaB0FDEJGqNWcPIvRM1Fex7rj7cyxz,SUZUKI,SUZUKI Vitara - le spot officiel,12303,29,2,2020-03-18 19:30:04+00:00,64
bhR99X98vBc,PLlvsaB0FDEJGqNWcPIvRM1Fex7rj7cyxz,SUZUKI,SUZUKI S-Cross - le spot officiel,5280,12,0,2020-03-18 19:30:02+00:00,53
oSBRkz_tpMo,PLlvsaB0FDEJGqNWcPIvRM1Fex7rj7cyxz,SUZUKI,SUZUKI Baleno - le spot officiel,7168,20,1,2020-03-18 19:30:02+00:00,90
PBziJsFJj_Q,PLlvsaB0FDEJGqNWcPIvRM1Fex7rj7cyxz,PEUGEOT,PEUGEOT lance son nouveau 2008 au Maroc,8990,47,2,2020-03-16 20:45:00+00:00,214
DZEwbJ_NIcE,PLlvsaB0FDEJEJQRAErI6gWgLDr-3myio1,AUTRE / MULTI-MARQUES,AUTO HEBDO - EP29 - 15 mars 2020,1838,13,2,2020-03-15 10:15:12+00:00,280
cOe4TCbZ4HY,PLlvsaB0FDEJG0eoTrNpNKZXLLlXKiEmE-,JAGUAR,Jaguar F-TYPE 2020,2758,17,0,2020-03-13 20:30:02+00:00,59
WcEH5A8rc7o,PLlvsaB0FDEJG0eoTrNpNKZXLLlXKiEmE-,FORD,FORD Puma - le spot officiel,1613,15,2,2020-03-13 20:00:03+00:00,95
yljCplR-xgI,OFF_PLAYLIST,ALFA ROMEO,Alfa Romeo Giulia GTA,834,5,0,2020-03-13 19:30:02+00:00,61
HnMp-v3PAGU,OFF_PLAYLIST,VOLKSWAGEN,Teaser de la Volkswagen ID. 4,839,13,1,2020-03-13 19:00:02+00:00,46
qoK9uYOtU7U,OFF_PLAYLIST,DACIA,Dacia Spring Concept 2020,3117,17,0,2020-03-13 18:45:01+00:00,76
_rivwUvOl-4,PLlvsaB0FDEJEJQRAErI6gWgLDr-3myio1,AUTRE / MULTI-MARQUES,AUTO HEBDO - EP28 - 6 mars 2020,1662,15,0,2020-03-07 10:00:14+00:00,369
Y-sOjpy2n8o,PLlvsaB0FDEJF4DIiRHIaKTNT1O8hkoe2_,HYUNDAI,Hyundai Concept EV Prophecy 2020,223,5,0,2020-03-06 09:00:07+00:00,146
nCOycVD3OeI,PLlvsaB0FDEJG0eoTrNpNKZXLLlXKiEmE-,AUTRE / MULTI-MARQUES,Merecedes Classe E 2021 - les premières infos,56238,221,3,2020-03-04 21:30:00+00:00,175
jlhWEP5W7Bs,PLlvsaB0FDEJG0eoTrNpNKZXLLlXKiEmE-,FIAT,Nouvelle Fiat e500 2021 - le spot officiel,4099,17,4,2020-03-04 21:15:00+00:00,63
f-UDDOptbtI,PLlvsaB0FDEJF4DIiRHIaKTNT1O8hkoe2_,BMW,BMW Concept i4 2020 - le film officiel,1434,9,0,2020-03-04 21:00:04+00:00,122
AxyDsjGRavY,PLlvsaB0FDEJG0eoTrNpNKZXLLlXKiEmE-,ŠKODA,ŠKODA Octavia RS iV 2021 - le clip officiel,6339,24,1,2020-03-04 20:45:02+00:00,58
wt6rggkIGjQ,PLlvsaB0FDEJF4DIiRHIaKTNT1O8hkoe2_,AUDI,AUDI A3 Sportback 2021 - les premières infos,17103,48,1,2020-03-03 21:30:01+00:00,164
F7YxfnV0MsM,PLlvsaB0FDEJF4DIiRHIaKTNT1O8hkoe2_,PEUGEOT,PEUGEOT 208 - Voiture de l'année 2020 en Europe,9567,45,6,2020-03-03 19:00:05+00:00,164
V3d-DPUA6zw,PLlvsaB0FDEJEJQRAErI6gWgLDr-3myio1,AUTRE / MULTI-MARQUES,AUTO HEBDO - EP27 - 29 février 2020,1942,21,3,2020-02-29 10:00:11+00:00,343
P4qhj7zkZFU,PLlvsaB0FDEJGqNWcPIvRM1Fex7rj7cyxz,CITROËN,CITROËN C4 facelift,1823,16,0,2020-02-27 16:15:01+00:00,90
SXl6mfoarYU,OFF_PLAYLIST,AUDI,Entretien avec Jérôme BERTHOD - Directeur Audi Maroc,2597,26,1,2020-02-25 20:15:01+00:00,306
1XMu38kTGng,OFF_PLAYLIST,AUTRE / MULTI-MARQUES,Lancement au Maroc de nouveaux SUV DFSK,37405,96,22,2020-02-24 20:30:01+00:00,125
YZs6yuId0fE,OFF_PLAYLIST,DS,DS 9 2021 - Spot officiel,2650,21,0,2020-02-24 15:05:18+00:00,61
VzT1TmSnmDE,PLlvsaB0FDEJEJQRAErI6gWgLDr-3myio1,AUTRE / MULTI-MARQUES,AUTO HEBDO - EP26 - 22 février 2020,1649,14,0,2020-02-23 10:00:11+00:00,275
jT2xL9Tc1Cc,OFF_PLAYLIST,AUTRE / MULTI-MARQUES,Optons tous pour #CODEWAHED🚦,170,12,0,2020-02-22 18:24:26+00:00,82
OLLfLikZaG8,PLlvsaB0FDEJGqNWcPIvRM1Fex7rj7cyxz,AUDI,AUDI A6 2020 Maroc,46803,230,16,2020-02-21 22:00:59+00:00,379
UPw4VPJtcP8,PLlvsaB0FDEJG0eoTrNpNKZXLLlXKiEmE-,PEUGEOT,PEUGEOT LandTrek 2021 - le film officiel,4620,30,0,2020-02-21 10:45:21+00:00,69
o4Wb9CCUiCw,PLlvsaB0FDEJG0eoTrNpNKZXLLlXKiEmE-,HYUNDAI,Hyundai i20 2021 - les premières infos,37302,110,2,2020-02-20 20:45:00+00:00,142
Tatxd0tKJC4,PLlvsaB0FDEJGqNWcPIvRM1Fex7rj7cyxz,BMW,Lancement du BMW X6 2020 au Maroc,9126,61,1,2020-02-18 19:30:04+00:00,279
a1QQm_PQ5V4,PLlvsaB0FDEJEJQRAErI6gWgLDr-3myio1,AUTRE / MULTI-MARQUES,AUTO HEBDO - EP25 - 16 février 2020,1465,13,2,2020-02-16 10:00:02+00:00,238
GlcfIxF7cMU,PLlvsaB0FDEJG0eoTrNpNKZXLLlXKiEmE-,AUTRE / MULTI-MARQUES,ASTON MARTIN Vantage Roadster 2020,1664,14,0,2020-02-13 20:00:40+00:00,199
Mbls82fC1xo,PLlvsaB0FDEJG0eoTrNpNKZXLLlXKiEmE-,CITROËN,CITROËN C3 facelift 2020,4183,26,3,2020-02-12 19:30:00+00:00,155
61HVGR3Nnls,PLlvsaB0FDEJEJQRAErI6gWgLDr-3myio1,AUTRE / MULTI-MARQUES,AUTO HEBDO - EP24 - 9 février 2020,1554,18,0,2020-02-09 10:00:01+00:00,201
21ppgeQmW30,PLlvsaB0FDEJE0IroL5TSJD75RK4cnxHgY,PEUGEOT,Essai du PEUGEOT 3008 Hybrid4,9818,34,2,2020-02-06 21:00:00+00:00,275
zh_HkpyOWR4,OFF_PLAYLIST,BMW,Dans les coulisses de BMW Motorsport,440,8,0,2020-02-06 18:26:06+00:00,131
ExLfdTM86Vw,PLlvsaB0FDEJG0eoTrNpNKZXLLlXKiEmE-,RENAULT,RENAULT Megane 2021 - les premières infos,182348,783,58,2020-02-04 20:00:00+00:00,160
4PljvrXwbP0,OFF_PLAYLIST,AUTRE / MULTI-MARQUES,GMC HUMMER EV 2021,2532,17,0,2020-02-03 19:30:00+00:00,175
_9tGkDophkE,PLlvsaB0FDEJEJQRAErI6gWgLDr-3myio1,AUTRE / MULTI-MARQUES,AUTO HEBDO - EP23 - 2 février 2020,1704,16,5,2020-02-02 10:00:12+00:00,234
g8wGuBeUqhI,OFF_PLAYLIST,SEAT,SEAT Leon 4 - les premières infos,10147,35,4,2020-01-29 22:35:10+00:00,237
NZEH7bVzSGQ,PLlvsaB0FDEJEJQRAErI6gWgLDr-3myio1,AUTRE / MULTI-MARQUES,AUTO HEBDO - EP22 - 26 janvier 2020,1448,18,0,2020-01-26 10:00:26+00:00,294
DV7Kf9tcxUg,PLlvsaB0FDEJG0eoTrNpNKZXLLlXKiEmE-,AUTRE / MULTI-MARQUES,Kimi Räikkönen en Stelvio à Monaco,3228,24,0,2020-01-24 22:55:11+00:00,61
idYsG8H-qXs,PLlvsaB0FDEJGqNWcPIvRM1Fex7rj7cyxz,VOLVO,VOLVO S60  : Voiture de l'année ( COTY ) 2020 au Maroc,5877,25,0,2020-01-24 19:45:00+00:00,188
zCluYHWTZCM,OFF_PLAYLIST,AUTRE / MULTI-MARQUES,Meilleures ventes automobile 2019 au Maroc,6728,65,7,2020-01-20 19:15:00+00:00,304
Pq08CLAdp4k,OFF_PLAYLIST,AUTRE / MULTI-MARQUES,AUTO HEBDO - EP21 - 19 janvier 2020,1310,12,0,2020-01-19 10:00:13+00:00,262
yUlEfKRE8xo,OFF_PLAYLIST,RENAULT,Groupe Renault Maroc : Bilan 2019,693,10,1,2020-01-15 21:15:01+00:00,225
vuyrvqodOkw,PLlvsaB0FDEJEJQRAErI6gWgLDr-3myio1,AUTRE / MULTI-MARQUES,AUTO HEBDO - EP20 - 11 janvier 2020,1857,12,1,2020-01-12 10:00:11+00:00,221
Iw-Th31iKtc,PLlvsaB0FDEJGqNWcPIvRM1Fex7rj7cyxz,KIA,KIA Rio et Cerato débarquent au Maroc,11071,50,3,2020-01-10 19:15:00+00:00,302
vZhyy3tl2yM,OFF_PLAYLIST,AUTRE / MULTI-MARQUES,Marché automobile au Maroc : Bilan 2019,873,13,1,2020-01-07 20:30:04+00:00,208
bI6NHlDA5gI,OFF_PLAYLIST,MERCEDES-BENZ,Mercedes-Benz VISION AVTR,1860,21,0,2020-01-07 20:00:03+00:00,187
uKbXQ1bQUbM,OFF_PLAYLIST,AUTRE / MULTI-MARQUES,Auto Hebdo - EP19 - 5 janvier 2020,1268,15,0,2020-01-05 10:30:02+00:00,247
yKFG8rKxhyY,OFF_PLAYLIST,MERCEDES,Mercedes-AMG GT 73 Hybride,18384,84,1,2019-12-31 19:30:02+00:00,133
-qU1U3RR4Ew,OFF_PLAYLIST,TOGG,TOGG C-SUV - les premières infos,18885,203,43,2019-12-30 20:15:26+00:00,173
tXVMumhsqw0,PLlvsaB0FDEJEJQRAErI6gWgLDr-3myio1,AUTRE / MULTI-MARQUES,Auto Hebdo - EP18 - 29 décembre 2019,1414,11,5,2019-12-29 11:46:39+00:00,239
d6Quo7BcAdk,PLlvsaB0FDEJG0eoTrNpNKZXLLlXKiEmE-,TOGG,TOGG C-SUV 2022 made in Turquie,3017,32,2,2019-12-27 22:15:03+00:00,63
jbRQSlJ1uag,PLlvsaB0FDEJG0eoTrNpNKZXLLlXKiEmE-,PORSCHE,PORSCHE 911 Type 991 tire sa révérence,960,3,0,2019-12-26 19:00:04+00:00,131
evbJm-0Ybdw,OFF_PLAYLIST,AUDI,Nouvelle AUDI A6 2019,1474,17,0,2019-12-24 21:25:32+00:00,64
p_nuMc2DeJc,OFF_PLAYLIST,AUTRE / MULTI-MARQUES,Auto Hebdo - EP17 - 21 décembre 2019,545,7,0,2019-12-21 21:45:00+00:00,280
XGC-LF1GiRc,OFF_PLAYLIST,SEAT,SEAT Leon 4 en approche,5282,34,7,2019-12-21 21:30:00+00:00,68
JrFNq31zQxk,OFF_PLAYLIST,MERCEDES,Mercedes GLS 2020 - le film officiel,2755,16,1,2019-12-20 22:55:40+00:00,117
B1r_4PmXjuE,OFF_PLAYLIST,SKODA,Nouvelle Skoda Octavia en première mondiale,1120,8,1,2019-12-20 22:54:12+00:00,31
pM5FzyNi6Jw,OFF_PLAYLIST,AUTRE / MULTI-MARQUES,BASF Best Painter Contest Morocco 2020,437,9,0,2019-12-20 21:00:14+00:00,155
hkX89WOJGgs,OFF_PLAYLIST,PORSCHE,Porsche s'associe à Star Wars,557,10,0,2019-12-17 21:57:02+00:00,126
e8cOOxdrAS8,PLlvsaB0FDEJEJQRAErI6gWgLDr-3myio1,AUTRE / MULTI-MARQUES,Auto Hebdo - EP16 - 14 décembre 2019,1765,11,0,2019-12-13 22:00:06+00:00,222
7-_46zUq6ww,PLlvsaB0FDEJG0eoTrNpNKZXLLlXKiEmE-,MERCEDES,Mercedes GLA 2021 - les premières infos,31914,79,0,2019-12-12 21:00:00+00:00,177
CsZG22TyXyk,OFF_PLAYLIST,JAGUAR,Jaguar F-Type 2021 - les premières infos,1653,8,1,2019-12-10 19:40:19+00:00,179
hHsYP4fq7o0,OFF_PLAYLIST,AUTRE / MULTI-MARQUES,Auto Hebdo - EP15 - 8 décembre 2019,1479,16,0,2019-12-08 10:05:50+00:00,230
kYxSJFikoHc,PLlvsaB0FDEJE0IroL5TSJD75RK4cnxHgY,OPEL,Essai de la nouvelle OPEL Corsa 2020 en Croatie,70937,256,4,2019-12-06 19:00:11+00:00,289
JNHmRi2WKDg,PLlvsaB0FDEJE0IroL5TSJD75RK4cnxHgY,BMW,Essai de la BMW Série 8 Gran Coupé,11322,80,0,2019-12-04 21:15:00+00:00,186
YMsR04S7pCs,OFF_PLAYLIST,AUTRE / MULTI-MARQUES,AUTO HEBDO - EP14 - 30 novembre 2019,353,10,0,2019-12-01 10:20:56+00:00,234
M19BSDATDHU,OFF_PLAYLIST,AUTRE / MULTI-MARQUES,Voiture de l'année 2020 - les 7 finalistes,5248,26,1,2019-11-30 12:06:01+00:00,119
3QdMeN35cvg,PLlvsaB0FDEJG0eoTrNpNKZXLLlXKiEmE-,AUDI,Audi e-tron Sportback 2020 - le film officiel,1740,7,0,2019-11-25 19:00:00+00:00,59
6LolfUqmcm4,OFF_PLAYLIST,AUTRE / MULTI-MARQUES,AUTO HEBDO - EP13 - 24 novembre 2019,555,16,0,2019-11-24 09:00:12+00:00,279
vsDQ3PjKKtQ,OFF_PLAYLIST,AUTRE / MULTI-MARQUES,Chaabi LLD agit pour la sécurité routière au Maroc,2083,11,0,2019-11-22 19:00:07+00:00,146
PTilbuPh6SI,PLlvsaB0FDEJG0eoTrNpNKZXLLlXKiEmE-,FORD,FORD Mustang MACH-E 2020,2402,13,0,2019-11-19 21:15:05+00:00,183
Hiay1eZi7-Y,PLlvsaB0FDEJEJQRAErI6gWgLDr-3myio1,AUTRE / MULTI-MARQUES,AUTO HEBDO - EP12 - 16 novembre 2019,733,23,3,2019-11-17 09:30:12+00:00,269
rxPkJ9wdNic,PLlvsaB0FDEJG0eoTrNpNKZXLLlXKiEmE-,SKODA,SKODA Octavia 2020 - les premières infos,49129,193,11,2019-11-13 19:15:36+00:00,200
_ijTYrgSgxg,PLlvsaB0FDEJE0IroL5TSJD75RK4cnxHgY,PEUGEOT,Essai de la nouvelle PEUGEOT 208,44045,131,13,2019-11-12 21:25:51+00:00,277
QiIACMhu2uU,PLlvsaB0FDEJE0IroL5TSJD75RK4cnxHgY,OPEL,Essai de l'OPEL Grandland X 2019 Maroc,111189,481,96,2019-11-05 18:53:20+00:00,243
Rx0Bf_Da4G0,PLlvsaB0FDEJEJQRAErI6gWgLDr-3myio1,AUTRE / MULTI-MARQUES,AUTO HEBDO - EP11 - 4 novembre 2019,1446,13,0,2019-11-04 20:30:43+00:00,314
PPYg2pzt8WE,PLlvsaB0FDEJGqNWcPIvRM1Fex7rj7cyxz,MAHINDRA,MAHINDRA KUV 100,51657,95,8,2019-11-02 21:00:00+00:00,114
UyyMN7EHIkU,OFF_PLAYLIST,MAHINDRA,MAHINDRA XUV 500,8557,17,0,2019-11-02 21:00:00+00:00,58
UVmEQ4pxyWE,PLlvsaB0FDEJGqNWcPIvRM1Fex7rj7cyxz,MERCEDES,MERCEDES lance son nouveau CLA 2019 au Maroc,18559,95,3,2019-11-01 20:21:21+00:00,301
4NzdXAPQBLI,PLlvsaB0FDEJGqNWcPIvRM1Fex7rj7cyxz,MAHINDRA,MAHINDRA revient sur le marché marocain,17141,112,18,2019-10-29 18:15:00+00:00,190
5A11BQ94aYM,PLlvsaB0FDEJE0IroL5TSJD75RK4cnxHgY,AUTRE / MULTI-MARQUES,BWM xDrive Experience 2019,5184,38,0,2019-10-28 19:10:02+00:00,150
oRWNQoM1Ejo,PLlvsaB0FDEJG0eoTrNpNKZXLLlXKiEmE-,VW,Nouvelle VW Golf 8 - les premières infos,10790,23,1,2019-10-25 17:30:21+00:00,222
Wm8lBQ6Ll68,PLlvsaB0FDEJG0eoTrNpNKZXLLlXKiEmE-,BMW,BMW Série 2 Gran Coupé - les premières infos,14382,53,2,2019-10-24 21:30:00+00:00,152
EH-cS3ZuMpw,OFF_PLAYLIST,JEEP,Essai du nouveau JEEP Wrangler 2019 Maroc,21145,96,2,2019-10-24 18:00:06+00:00,317
ZCZRdFQdTg0,OFF_PLAYLIST,HYUNDAI,Nouvelle Hyundai Accent arrive au Maroc,47744,147,43,2019-10-22 19:45:00+00:00,133
bYmNl1lzoPE,OFF_PLAYLIST,TOYOTA,Toyota Yaris 2020 - les premières infos,13216,52,1,2019-10-21 20:15:00+00:00,135
See-vXZDcpc,PLlvsaB0FDEJGqNWcPIvRM1Fex7rj7cyxz,AUTRE / MULTI-MARQUES,BADEEL Lance au Maroc un nouveau concept de la LLD,2396,16,12,2019-10-18 18:45:01+00:00,228
eLYLc7iD0HI,OFF_PLAYLIST,DS,DS 3 Crossback débarque au Maroc,2867,13,0,2019-10-16 19:45:02+00:00,206
ManWG4QKybA,OFF_PLAYLIST,BMW,BMW Série 2 Gran Coupé - le film officiel,3190,21,0,2019-10-15 22:30:00+00:00,101
8BXh1pJoLKg,OFF_PLAYLIST,AUTRE / MULTI-MARQUES,Harley-Davidson Parade - Casablanca 2019,4489,42,5,2019-10-15 12:26:13+00:00,146
TlHXWtWZCfg,OFF_PLAYLIST,AUTRE / MULTI-MARQUES,AUTO HEBDO - EP10 - 12 octobre 2019,1513,8,0,2019-10-13 10:00:04+00:00,271
46qto0rtMPw,PLlvsaB0FDEJGqNWcPIvRM1Fex7rj7cyxz,BMW,BMW introduit sa nouvelle Série 1 au Maroc,17119,58,6,2019-10-10 21:45:14+00:00,251
1WcozdfBDr4,PLlvsaB0FDEJGqNWcPIvRM1Fex7rj7cyxz,VW,Lancement du VW Tiguan Evolution au Maroc,44614,144,7,2019-10-10 17:45:00+00:00,179
V0pzUEOhCoU,PLlvsaB0FDEJF6Od1WVIrvaNBNdnAi1-o_,AUTRE / MULTI-MARQUES,FCA Capital voit le jour au Maroc,1404,7,0,2019-10-09 21:50:08+00:00,204
KcwOUQSB1F4,OFF_PLAYLIST,AUTRE / MULTI-MARQUES,AUTO HEBDO - EP09 - 5 octobre 2019,1253,10,0,2019-10-05 19:00:02+00:00,281
q5oNIFI15hc,PLlvsaB0FDEJEJQRAErI6gWgLDr-3myio1,AUTRE / MULTI-MARQUES,AUTO HEBDO - EP08 - 28 septembre 2019,1526,9,1,2019-09-28 15:30:12+00:00,307
SWqn84hh26Q,OFF_PLAYLIST,LAND ROVER,Essai du nouveau LAND ROVER Discovery Sport,61999,194,11,2019-09-24 20:15:01+00:00,319
L6JX-ST6fvQ,PLlvsaB0FDEJFNBfe474lsoxan7tHM37RE,AUTRE / MULTI-MARQUES,Nos Coups de coeur du salon de Francfort 2019,1267,9,0,2019-09-18 19:30:00+00:00,282
TQ6pzpvC1qI,PLlvsaB0FDEJFNBfe474lsoxan7tHM37RE,AUTRE / MULTI-MARQUES,Les autres stars du salon de Francfort 2019,1927,9,0,2019-09-17 17:30:00+00:00,301
3YWz7zgxwIs,OFF_PLAYLIST,AUDI,Nouveautés AUDI au salon de Francfort 2019,2090,9,0,2019-09-14 18:35:26+00:00,174
HLMkxhOrI2k,OFF_PLAYLIST,MERCEDES,Nouveautés Mercedes au salon de Francfort 2019,1710,11,0,2019-09-14 18:26:45+00:00,206
VM7uew97XhY,PLlvsaB0FDEJFNBfe474lsoxan7tHM37RE,VW,VW ID.3 au salon de Francfort 2019,2056,12,0,2019-09-13 15:15:01+00:00,190
xs6Lk91okF8,PLlvsaB0FDEJFNBfe474lsoxan7tHM37RE,BMW,Nouveautés BMW au salon de Francfort 2019,2304,10,1,2019-09-12 20:00:06+00:00,217
eWk1nWCy-YQ,PLlvsaB0FDEJFNBfe474lsoxan7tHM37RE,LAND ROVER,Land Rover Defender - Salon de Francfort 2019,4720,14,1,2019-09-12 18:45:02+00:00,300
4-RdPscXaZM,PLlvsaB0FDEJFNBfe474lsoxan7tHM37RE,LAND ROVER,Nouveau Land Rover DEFENDER  - Teaser,250,5,0,2019-09-09 17:45:01+00:00,16
efxyKNFdhXU,PLlvsaB0FDEJG0eoTrNpNKZXLLlXKiEmE-,NISSAN,NISSAN Juke 2020 - les premières infos,8704,32,1,2019-09-05 18:30:00+00:00,197
hn83pmnjJ8c,PLlvsaB0FDEJG0eoTrNpNKZXLLlXKiEmE-,HYUNDAI,HYUNDAI i10 2020 - les premières infos,25416,78,3,2019-09-04 18:45:00+00:00,125
bBYJJEV3UNM,PLlvsaB0FDEJG0eoTrNpNKZXLLlXKiEmE-,AUDI,AUDI Q3 Sportback - les premières infos,8534,26,0,2019-07-25 18:50:37+00:00,162
